Text,id,Date,agendas_a:_don't_vote,agendas_a:_protest/campaign,agendas_a:_share_information,agendas_a:_vote,agendas_a:_vote_against_e,agendas_a:_vote_for_e,agendas_b:_good_outcome_is_possible,agendas_b:_e/g_is_immoral/harmful,agendas_b:_e/g_is_moral/beneficial,agendas_b:_election_process_fair,agendas_b:_election_process_flawed/manipulated_by_e/g,agendas_b:_self/g_is_at_risk,agendas_na,agendas_none,agendas_unannotatable,concerns_character_of_e,concerns_democracy,concerns_economy,concerns_environment,concerns_fake_news/misinfo,concerns_immigration/refugees,concerns_international_alliances,concerns_na,concerns_national_identity_&_pride,concerns_none,concerns_relationship_w/_russia,concerns_religion,concerns_terrorism/counterterrorism,concerns_unannotatable,emotions_admiration/love,emotions_amusement,emotions_anger/contempt/disgust,emotions_embarrassment/guilt/sadness,emotions_fear/pessimism,emotions_joy/happiness,emotions_na,emotions_negative-other,emotions_none,emotions_optimism/hope,emotions_positive-other,emotions_pride,emotions_unannotatable
RT @biperbapore @NikBoudier @UPR_Asselineau je serai curieux de connaitre le % de gens ayant une prof réglementrée qui ont votés pour leur bourreau #macron,fa79d79a7f3496bebc0aad734da77b234610fd6c,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,1,0.666666667,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
RT @EmmanuelMacron L'Europe et le monde attendent que nous portions une nouvelle espérance. https://t.co/dUThnA8fk8,17b62e6d4bddfd23f3b64eac4fe9b617bfbb202e,NA,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0.333333333,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"RT @PS35Montfort #Hamon2017 #HamonPresident #LeGrandDebat #Presidentielle2017 @benoithamon ""Le parti de l' #argent a trop de candidats dans cette élection"" https://t.co/dvLRS432LA",3987c92dd0d5a06cf260639ab7b2c5feafdbbd8b,NA,0,0,0,0,0,1,0,0.333333333,0,0,0,0.333333333,1,0,0,0,0.333333333,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0.333333333,0,0,0,1,0.666666667,0.333333333,0,0,0,0
RT @GuillaumeDD50 On va gagner ! La Normandie avec @FrancoisFillon #Fillon2017 #FillonCaen https://t.co/vuQNvFVuXB,fd02d360240a4b914ce9d7f37c4eee96d79fef8e,NA,0,0,0,0,0,1,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"RT @MLP_officiel ""Je me réjouis que V. Poutine soit accueilli en France. Il faut normaliser nos relations avec la Russie, qui est un grand pays."" #RTLMatin",5f86103456beb226baa8ac2be91b40e075cf8bb0,NA,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.333333333,1,0,0.333333333,0.666666667,0,0,0
"@calipette @RTLFrance @EmmanuelMacron Les meilleurs des bras cassés... Des gens peu fiables à leurs valeurs.... Ils trahiront #Macron, juste des opportunistes...",4fd7d7f4b2e2a5009e4449643ecf4b81b4c49d6b,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0.666666667,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,1,0.666666667,0.333333333,0,0,0,0
@dupontaignan cette pub ne se trouve pas sur votre chaine youtube cc @DLF_Officiel https://t.co/Cx3IlVa0md,b22191ea9a5bb1d1b65b63087db6eef9e27e18f8,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
@EmmanuelMacron MACRON has the biggest fucking BALLS! Props to him. https://t.co/EPRmzltJLY,81b94da19be40802c10f8054d6ec614a4214f0cb,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,0,1,0,0
"RT @EmmanuelMacron À Bruxelles, unis avec nos alliés de @NATO. https://t.co/7nyaoI8hki",c909529a72bbf3b0b2b05a228d566f7571143d14,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0.666666667,0,0,0,0
"RT @dupontaignan ""Je veux garder les avantages de l'euro sans les inconvénients"" 8h30Aphatie #franceinfo",228d6375cf63d911474cabb4e17dfb71cb38598e,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
"RT @edwyplenel Ce soir, face à la rédaction de @mediapart, la dernière intervention de @EmmanuelMacron avant le vote. @enmarchefr https://t.co/I5qBdUbfN2 https://t.co/NBK3txFauN",17d3c87a3f6d46ac516176c1174f15d5c82ef8fd,NA,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @JLMelenchon Totale compassion avec le CRS brûlé. Ignoble violence de cette tentative de meurtre. Assez avec les provocateurs !,16df543c569ab3b789bbb9ddcf1845e74fe11970,NA,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0
@PhilippePoutou: pourquoi il n'a pas souhaité être sur la photo du #Debatbfm https://t.co/H2geXveAwX,7c7ff9f0d3840b5fc253674d1f5ce3ebf84e551d,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
@MLP_officiel MACRON CE SOIR APRES WHILPOOL https://t.co/0q1S2fFGT8,148a3d4b8295c3314b29a143d3042201250f7851,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0
@JLMelenchon ce sale type qui serait capable de détruire un pays juste pour son petit ego !!! #soumisasaconnerie,0c8c235113781cfc064ea4c4b3ff6c575c1c0256,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0.666666667,1,0.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,0,0.333333333,0,0.666666667,1,0,0,0,0,0
RT @Fillon2017_fr .@davidlisnard soutient @FrancoisFillon ! #SoutienFillon https://t.co/RTV82Nctxy,af6690e684f714b45d61541e11b29ceca573c6c6,NA,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0.333333333,0,0
"RT @MLP_officiel Mes chers compatriotes, dans 11 jours, je vous propose de choisir la France. MLP https://t.co/H6YKYaA48u",3887f8be00e50dcf4f53f5f97902de8420918c44,NA,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
"@JeunesAvecHamon @benoithamon @JJBourdin_RMC C'est vrai, mais malheureusement, bcp de gens l on critiqués, caricaturés. Qu il sont con. Voir le mal partout. ça suffit !!!",5fdde2cf42fe93c4013390cb62c48967d4fd35b2,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0.666666667,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0.666666667,0,0,0,1,0.666666667,0,0,0,0,0
"RT @bif_o Dites @lesRepublicains, vous êtes sûrs que vous tournez bien rond ? Si on ajoute les ""chambres à gaz"" de #Peillon, la campagne déraille ! https://t.co/MsHvzdkpjD",74ae77641bd6875b987be50c49d3047ec44f40f4,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0.333333333,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,1,1,0,0,0,0,0
RT @pbustinduy Impresionante marea humana en el mitin de @JLMelenchon en Toulouse. Francia marca de nuevo el tiempo de Europa. https://t.co/eiOL8XBSLT,6a03fd2d5a3677e3d84163783e9e26c5d152c018,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
"RT @JLMelenchon La 3e famille politique, c'est la notre, c'est celle qui dit : «Tous ensemble !». #JLMLeHavre https://t.co/pwmLeyKFvF",1264fd88c64476f08752c8a66ff4d31f9a78c410,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"RT @fdevoyer Visite passionnante de Château couvert, explications des propriétaires et artistes. @MLP_officiel semble séduite! https://t.co/sOrJqtMzKg",ca13277b6d1557e66c43231b7c9d29fc6e62207c,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,0,0.333333333,0,0
RT @JRochedy Quand j'imagine les équipes d' @EmmanuelMacron ça donne ça : #2017LeDebat https://t.co/wBAbgfGSGN,0447a968116cbe67c1606fd22321471af7bba2cb,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @EmmanuelMacron L'espoir est en marche. Merci @BarackObama. https://t.co/0azZHLZLse,f9d2755109fa1491b20bc017746c099d4f883c36,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
RT @JLMelenchon Il faut désobéir aux traités européens. #18mars2017 #Bastille https://t.co/AAOHnufZWK,e8af435ccd6028c654081dadd284c0b25148e78a,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @benoithamon Le revenu universel c'est 1 mesure de pouvoir d’achat pour les classes moyennes & populaires qui concernera 19 millions de Français #E1Matin https://t.co/K04cwSHZFP,c2fd66855df3ec7565b37ffe86e5112c22e7cd39,NA,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0.333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
"RT @JLMelenchon Sans la force du peuple, rien n'est possible. Avec la force du peuple, tout est possible. #LeGrandDébat #DébatTF1 https://t.co/UzdXEzTjoI",38dffd4a9a924ab1ac048559d2ff8eccd5ab3ff4,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.333333333,0,0
RT @SandraFellows_ <U+0001F534>1000 fois raison @FrancoisFillon. Stop Les journalistes qui se comportent en procureur. #Bourdin n'est en rien objectif et A voté Hollande. https://t.co/MWm2QxX1Jc,e5ad9fd7b868d9f0a78a637b470fd4da3167ac1c,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,0.666666667,0,0,0,0.666666667,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"@EmmanuelMacron Votre déclaration sur l'islamiste, prétendument un type bien.. C'est la goutte d'eau. Ce sera sans moi",1e11c54b59a61fce876a25c925f47aa9575bf739,NA,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0.666666667,0,0.666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.333333333,0,0,0,1,0.666666667,0.333333333,0,0,0,0
@aslapix @dubosc_franck @cavousf5 @L0oiic @benoithamon Et oui la guerre ca fait des morts mais ca ne vous coupe pas l'appetit bandes de charognards,a2aeceaf0c504a3fc20fd893d894c96bd39e0f18,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"RT @MLP_officiel ""La patronne de France Télévisions Madame Ernotte est une amie de Monsieur #Macron."" #LEntretienPolitique",f28f4b7a2934c03b95f14973fb260e238b1251cb,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.666666667,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"@AriaLavrilleux @EmmanuelMacron Chez nous, les filles anglaises se disent ""guys"" entre elles... c'est comme ca, faut pas y voir de sexisme, du moins j'espère?",5c8c1fbfe1ea59798f494b4695a46ae79c2f26f9,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0
RT @circo7ssd 10 bonnes raisons de voter pour la candidate soutenue par @EmmanuelMacron <U+25B6><U+FE0F>@HalimaMenhoudj #LREM #Republiqueenmarche #Montreuil #Bagnolet https://t.co/Qh6379RGYr,f94c5d8df61c9010561c7ecc3f07ba562ea016e7,NA,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.333333333,0.333333333,0,0
"RT @EmmanuelMacron Direction Berlin, premier déplacement ; première pierre d'une relance de l'Europe. https://t.co/1ZaxRJ6NPb",9e52e2f66c866f2318bef1ea32e96bb86a58c84a,NA,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0.666666667,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
"RT @RMCinfo ""Le mépris social, il n’y a pas que chez Ruquier à @ONPCofficiel qu’on le voit"" @PhilippePoutou https://t.co/F94s6Vr9t2 #BourdinDirect https://t.co/Sh9sLgZnbH",88702579eab4a18ec235eae035de73b2278a929d,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"#NDA2017 Certains politiques ont déjà essayé le Revenu Universel, mais malheureusment sans travailler ! <U+0001F602><U+0001F602><U+0001F602> @dupontaignan #lerecourscestNDA https://t.co/y3KJWDtWAb",3793a32974545f5e08b1bec5d8955a0f6529ebc0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333,0,0,0,0,0
RT @HugoTravers Vue aérienne de la foule au meeting de @JLMelenchon. #JLMHologramme #Dijon #laforcedupeuple https://t.co/5Q1idb6x9P,33d1da49f6c130ac43b9d90a408a9cbd27de4245,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
@ninienordpdc @lmlgtc @stefappriou @benoithamon Pourtant le #PS est mort quelle gauche resterait-il sans #FranceInsoumise ?,54a95cf47f3e56c7933fd69c653199387fdbf681,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
"@donascimentoer1 @eledoster @JakubowiczA @JLMelenchon C t une boutade, le 2ème degré ! Ensuite si tu n'as pas lu son programme ça te regarde et enfin ayez la défaite moins amère et agressive !",7622ad5061e7f46e130d8fec5b2552ba5d6f6eea,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
RT @EnMarcheStMalo @MacronDesintox @angevin201247 @JLMelenchon @itsmyPresident @axelletess @corinnelepage @Mathilde_Klara @CCastaner @OnZeLeft @2017EnMarche @Sach_He @jfkbismuth @EnMarcheTLS #JeVoteMacron,cf617400e5a82127da7ab843f6ad3a5e851210d4,NA,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"RT @AureliaLemon @Daarjeeling @razoor777 @NicoV83 @ZeuStef @RedouaneMoumine @JLMelenchon Pour rappel, #EmmanuelMacron, c'est le CICE, les lois travail, la perte d'Alstom, de l'aéroport de Toulouse, etc.",ca8fe9bef6aa63ab27119ecafdf442b399fca852,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.666666667,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0
"RT @ComiteWagram ""Face à l intolérance et à la haine il n y a pas de transaction possible""#Chirac Le combat continue #EnMarche #Paris17 @EmmanuelMacron https://t.co/gB1qoE2udi",8ee4ab83c53b89c31f065f8379875267f9f9e7b1,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0.666666667,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
@NadiaSorelli Et @lesRepublicains ont laissé faire ...,e7028f4bb4b263d5eab5a63e3979f87f7b0a7883,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RT @EmmanuelMacron Qui a gelé le barème de l'impôt sur le revenu ? Qui a augmenté les impôts des ménages et des entreprises en 2011 ? #19hRuthElkrief https://t.co/0giWXHNJdI,09c67829410fe3a44caf84dc48b53d28613b42e5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
@tprincedelamour @Emywolf93 @EmmanuelMacron Quelle bande de gros menteurs.Ils déclarent des patrimoines ridicules mais vivent comme des rois,01262eb89e58a0bee7175b13ccecc9d82c856faf,NA,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0.666666667,0.333333333,0,0,0,0
@MLP_officiel Don't come to #lebanon ! #nazi #Fascism #MarineLePen <U+0001F621>,181b11abe0393dc4ed2ab2b54616d8224b1e834b,NA,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0.666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
@MLP_officiel @BFMTV Go nous aidé à sortie de l union sa chauffe de trop la guerre et à nos porte marine se matin la Syrie et la se à la Suède,5aec7dda1433e41e16a2e3bf2d65e01eb2cd8dc6,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0.666666667,1,0,0.333333333,0,0,0,0,0,0,0,0,0.666666667,0,1,0.333333333,0.333333333,0,0,0,0
RT @AnitaWhiteee GreatestGeneration .@brigitte_bardot was France. Now Marine LePen .@MLP_officiel #liberté #FN #MFGA #Marine2017 <U+0001F1EB><U+0001F1F7> <U+0001F1EB><U+0001F1F7><U+0001F31F><U+0001F1EB><U+0001F1F7><U+0001F31F><U+0001F1EB><U+0001F1F7><U+0001F31F><U+0001F1EB><U+0001F1F7><U+0001F31F><U+0001F1EB><U+0001F1F7><U+0001F31F><U+0001F1EB><U+0001F1F7><U+0001F31F><U+0001F1EB><U+0001F1F7> https://t.co/yJDhGXSxuk,f0a00e16332676bdef1862d3f95317c63f45222a,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0,0.333333333,0,0,0.333333333,0
RT @benoithamon Rendre justice à ceux qui subissent l’éternelle humiliation de l’inégalité ce sont des combats plus grands que nos vies. Merci Henri. https://t.co/pzUnTzk73D,428e8dc2d7c23ec338935b5ee7d5f5141399b5ac,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.666666667,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
@breizhalato @JLMelenchon touche pas à mon école <U+0001F392>!,5bfacdb810dd33be9129ce681cf7ed7e678d2941,NA,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"RT @CCastaner Assumer qq heures de plus pour vérifier l'exemplarité du parcours des ministres pressentis, l'éthique est une exigence d'@EmmanuelMacron",f5d482d28690332cdb5567b0265be20d3c48cbea,NA,0,0,0,0,0,0,0,0,0.666666667,0,0,0,1,0.333333333,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"RT @FBenaut #JLMFrance2 JLM attentif aux personnes, un Homme pour le peuple, un prog pour un monde nouveau @jlm_2017 @JLMelenchon @RaquelGarridoFI",a2d4ef3681ad46f0395126d24c6309cc287797a0,NA,0,0,0,0,0,0.333333333,1,0,0.666666667,0,0,0,0.666666667,0,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
@JeunesMacron @EmmanuelMacron bah on espère Tellement d'élèves qui arrêtent l'école parce qu'ils ont pas d'entreprise à la rentrée scolaire,b28fc74192cdec55aea956bcb704861d1974d2ef,NA,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0.666666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0
"RT @Vincent_MOI57 .@f_philippot : ""En matière de gaullisme, je préfère Marie-France #Garaud, qui soutient @MLP_officiel , à NKM et Estrosi."" #DimPol",7e578b66401c8632dded73afeb9d35cd5e729064,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0.333333333,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"@Ker_Dann @StranieroN @SoChik75 @JLMelenchon Après les élections truquées, voici la coke. On attend les fines allusion à Gallet ou Bern. A propos, Jean-Luc et Boutin, on en est où ?",fa34dca936dc3d406c94d88e568d6fcc0ade70df,NA,0,0,0,0,0,0,0,0,0,0,0.666666667,0,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
RT @fredericammico Nous continuons de nous ravir du ralliement @JBLemoyne chez #EnMarche et proposons aux @lesRepublicains 1 procédure d'exclusion de #Fillon ! https://t.co/t5e6qe0iot,78e5ed4351f25107c4cf81ffcd237b4bb7ddf5ba,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"@Eclairouge126 @dupontaignan J'espère que Mélanchon va voter blanc, sinon ça montrera à quel point c'est une grosse soumise sans aucune conviction...",72e27128f8ebdf6a4a1b9dcb88a78357c7e31b83,NA,0.666666667,0,0,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0.333333333,0,1,0.333333333,0.333333333,0,0,0,0
RT @FrenchyLawyer Pardon M. @FrancoisFillon ms j'ai qques clientes victimes de viol pdt 1 VRAIE guerre civile que vs mériteriez de rencontrer #LeRespectMsieur https://t.co/sZfDaM36UN,b83afbae7653951415dc5cdccb02480b1036f2fb,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0
RT @enmarchefr « Jamais un Président issu de la gauche n'avait osé nommer un Premier ministre issu de la droite. C'est une vraie ouverture. » @EPhilippePM,f195213e14b9a227134768a7472e5e8655fcc345,NA,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0.666666667,0,0
"RT @FrancoisFillon Le programme du FN, c’est la faillite en 6 mois. #FillonOrléans https://t.co/RJm0ub8OvX",374317141e373379c0f0ca593c14560465488500,NA,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,1,0,0,0,0,0.333333333,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0.333333333,0,1,0.333333333,0.333333333,0,0,0,0
"RT @Stoows Il est pas calme @benoithamon, il prend vite la mouche ! #LEmissionPolitique",0965693a11ab9ffbaf187031ea2b307557966640,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.333333333,0,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0,1,0.333333333,0,0,0,0,0
@afpfr @JeremyMarot La zizanie sera la même chez #lesrepublicains lorsque @EmmanuelMacron fera connaître le nom de son 1er Ministre. #laRepubliqueEnMarche,96961fcfe865f2ca51f7cf601110e7be198cddba,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.666666667,0,0,0,0
RT @Cedric_RS Nous allons gagner parce que nous avons le meilleur candidat. Il s'appelle @FrancoisFillon ! <U+0001F44A><U+0001F3FC> #Fillon2017 https://t.co/ObqkfsgC4E,3da142478f6bfb1be07c265ef43786591d51fb15,NA,0,0,0,0,0,1,0.333333333,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,0.666666667,0,0.333333333,0
"RT @MLP_officiel ""Avec le protectionnisme intelligent, on règlera les problèmes de concurrence internationale déloyale."" #BFMPolitique",22eaee8a7ebf107876507e52aee2bd1fd2bc96ae,NA,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0.333333333,0,0,0,0.666666667,0,0,0,0.333333333,1,0,0.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333,0.666666667,0,0,0
RT @ANEMF Lettre ouverte à @EmmanuelMacron un étudiant ne sera pas #TiréAuSort ! Signez la pétition https://t.co/pdDRFSRXLY cc @coulhon @olivierveran https://t.co/An3Jq3sMPE,9e97a85bd7902bb1e33da9ba4c3cae64582b37d5,NA,0,0,0.666666667,0,0,0,0,0,0,0,0,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0
