Text,id,Date,agendas_a:_don't_vote,agendas_a:_protest/campaign,agendas_a:_share_information,agendas_a:_vote,agendas_a:_vote_against_e,agendas_a:_vote_for_e,agendas_b:_good_outcome_is_possible,agendas_b:_e/g_is_immoral/harmful,agendas_b:_e/g_is_moral/beneficial,agendas_b:_election_process_fair,agendas_b:_election_process_flawed/manipulated_by_e/g,agendas_b:_self/g_is_at_risk,agendas_na,agendas_none,agendas_unannotatable,concerns_character_of_e,concerns_democracy,concerns_economy,concerns_environment,concerns_fake_news/misinfo,concerns_immigration/refugees,concerns_international_alliances,concerns_na,concerns_national_identity_&_pride,concerns_none,concerns_relationship_w/_russia,concerns_religion,concerns_terrorism/counterterrorism,concerns_unannotatable,emotions_admiration/love,emotions_amusement,emotions_anger/contempt/disgust,emotions_embarrassment/guilt/sadness,emotions_fear/pessimism,emotions_joy/happiness,emotions_na,emotions_negative-other,emotions_none,emotions_optimism/hope,emotions_positive-other,emotions_pride,emotions_unannotatable
@Username @Username @Username @Username Oui je conçois l'intérêt qu'il y a à se présenter pour bénéficier d'un temps d'audience.,4585ebceb3d4f02c9f240db0c7036b79edb432ee,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
@Username @Username Par contre ils vont rager. Déjà ils ne comprennent pas qu'il ne se soit pas soumis,0cfdccc8e8bf222706071ed945f505fb707fa181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username Près de 500 marcheurs réunis à #Avignon pour une réunion publique autour du programme d'@Username : merci aux Vauclusiens! <U+0001F1EB><U+0001F1F7>#EnMarche ,cb0ddcd591394ce23fcffc571a6dd6bfdb1ceb8a,,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.666666667,0.333333333,0
RT @Username Déjà du monde et de l'ambiance à #Villepinte @Username ,2de1b9ef864d5ea38d04c20d4d562d4495bc67c0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username .@Username ""Le système c'est un mot attrape tout."" #Quotidien",1aea1633afa09eff62c6d951a2612f8fe4153d83,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username Le pays vous importe peu. Vous n'avez pas de projet pour lui sinon celui qui consiste à vivre de la peur et des mensonges. #2017LeDébat ,de3309cfb6fc562029000f1ceac1680aded159d3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,1.0,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.0,0
RT @Username Avec @Username nous en finirons avec cette industrie pharmaceutique qui s'enrichit sur la santé des français. #LeGrandDebat #JLM2017 ,b78e130ccd6c448f7511be2d1c9f9aedd65400ac,,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.666666667,0.0,0.0,0
#Marine2017 #JeSuisAvecElle #IAmWithHer @Username #FemmesavecMarine ,31c41d75936ed24eeedd49f1d2fdef9925d96548,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
RT @Username Macron est d'un flou magistral!Une évidence ce soir @Username tellement au dessus du lot! #FillonPresident 2017!Lepen une catastrophe!,aeff2bec911d9636c8c0d32513deaf14699f1dce,,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.666666667,0.0,0
@Username Je l ai vu il est a Marseille !,f4ba1395fbc23507535769e48d86357aa27ba7bc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
@Username @Username @Username @Username @Username @Username @Username @Username @Username Sur les fiché S egalement... Quand a l etat d urgence MLP voudrai decreter une sorte de loi martial arrivée au pouvoir... C est mieux???,bbd8b1ad59dddfe6109f418116f04f08104fd5cb,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
RT @Username En dehors de @Username tous les autres candidats ont de vastes programmes de dépenses publiques financés par rien ! #LeGrandDebat,041806be889bebfdd309f069d646ecc154d0fb3a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.0,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.0,0
"RT @Username .@Username demande l'annulation de la manifestation de soutien au candidat @Username Inédit, même pour @Username",04915316de02fb03de20316c0b5f53b361330744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0
"RT @Username ""On m'a dit que les militants s'étaient rassemblés à #Pertuis, alors je suis venu !"" @Username #PertuisFillon ",c779887f18d78b8a5e6559faf7c8f3ca5504866a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666666667,0.333333333,0.0,0
"@Username @Username @Username L'ombre du general, ou presque ",add63bff712d32564275b8e0ca777bd2c342b3f4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username @Username @Username @Username @Username @Username @Username @Username @Username Rappeler aussi que Mélenchon est pied noir, cela montre bien leur vraies intentions... #ceuxquifontmonterleFN #mélenchonbahsing #Insoumis ",0cde1383243e815d88d265d13c4049e116bfd62d,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
RT @Username En espérant que @Username ne récupère pas de voix avec ce drame sur les champs Élysées... <U+0001F1EB><U+0001F1F7> #ChampsElysees #FNJamais #antiFN,3b59aef26d1ef1eb73ef65427cbeff183a68c5e4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
RT @Username Je veux mettre en place deux jours de carence pour l'ensemble de la fonction publique. Cela fera baisser l'absentéisme de manière efficace.,db20956642d4ee1252e8e9f6770b56acb0107603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username Après défense illisible dans #PenelopeGate, il fait huer @Username via @Username & @Username Ce type est un stratége !.. #FillonParis",a619c56046ee901d0edc2910fded5f55c00c9866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
RT @Username Merci @Username pour son engagement aux côtés des @Username @Username ,d5aa7ebedd9fcafccf339ff6e84798c3b5597be1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.666666667,0.0,0
RT @Username Je croyais que c'était ça les Insoumis de @Username ! Donc : #StopFN et non à #SansMoiLe7Mai ! ,8efeb61484c75ffe801b8f672c17a9747c7e676b,,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.0,0
@Username @Username @Username Parachuté oui ds une circo facile face au PS. Nase . Nous ne sommes pas des uns soumis à l Autre.,abfb725d50508bbd73c9b0e1c3a4f23b55e885e3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0
RT @Username BREAKING: In three days France will elect the correct person to start the recovery process #MarineLePen #Marine2017 @Username #imwithher ,2fb3b0d6018d1534b58d69478b1f049d85fe9ba9,,0.0,0.0,0.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.0,0.333333333,0.666666667,0.0,0.0,0
"RT @Username ""Je refuse que lon abandonne nos petites communes, nos villages. Je refuse quon vous dépossède ainsi de votre histoire."" #PerpignanMLP ",1d45be7c45847c098f48e2d9e613e07a6fe0327d,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,0.0,0.0,0
"@Username @Username @Username @Username @Username Le PC n'était pas allié, ils ont décidé tous seuls de faire leur propre campagne de soutient à JLM et à leurs candidats aux législatives.",b5a6f22899ff393b842b17924e4995f488b4ff3d,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username Votez.,b7e1dd92e99f176d07bd160e635b5395fcfeed4c,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username Ça fait plaisir de voir ça en allant vers la Bretagne ! @Username #HamonTour ,21f59c0cf86b4fc66ad1178316063800bdbd8257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.666666667,0.0,0
"RT @Username ""We have the will to strengthen European cooperation in the fight against terrorism. We will be determined and resolute."" @Username ",ea557d4596f66731597960cb0b346c01152347e0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.333333333,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,0.666666667,0.0,0
"RT @Username Dimanche, je vote @Username par conviction. Dimanche, je vote @Username pour la République. #JeVoteMacron ",71ecda370b9c90d6024cf7657daf604aff83ac71,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,0.0,0.0,0
RT @Username Tout arrive ! @Username est bon ce soir a la télé sur @Username ! Efficace clair et pugnace ! Bien ! @Username,2ed67f04a155064b4b9191f606663fb02b9a7d34,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.0,0.0,0.0,0.666666667,0.0,0
RT @Username La #RDLS26 a dépassé le million de vues ! Merci ! <U+27A1><U+FE0F> Pour la visionner :  ,4868f4e1e8f494ce5622bcb973b996196658c7d2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.666666667,0.0,0
"RT @Username ""#Macron a considéré que son référent #MohamedSaou était un radical mais ""un type bien""."" #19RuthElkrief",36fb072e229da63f1bea21921882a02f24d7e60f,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
@Username Dehors et vite ,36d1a50a1c2e984717cda44dedc635f5d0cc5357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username Hier, Madame Le Pen a montré une chose : c'est qu'elle n'aime pas la liberté. #le79inter",fa176592bc47df63f9a201263d82721678d224cc,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
@Username @Username @Username @Username @Username @Username @Username @Username @Username @Username Je leur souhaite de réussir. Ensemble avec Bh ils représentent ma vision de la gauche celle qui fait de la politique pr changer les choses,190a9195a12539c5d72d3456e316e9e64075d2cc,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,0.0,0.0,0
@Username @Username non plus,60990b9d31a9650a4c50116c65705846d3ae0d3d,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username Deux ans avant sa mort, Michel Rocard - à qui je dois énormément - écrivit un beau texte. Le voici : ",8f0090a16bb34e8eb88d3a9a06c65b5b32eba8e5,,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.333333333,0.0,0
RT @Username Un petit cours d'#HistoireDeFrance pour @Username : Baptême de Clovis : 498. Début de la construction de la Cathédrale de Reims : 1211. ,beb5220e9c19606a02d92dba0fc60cff7577531b,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0
"RT @Username Curieusement, les belles âmes qui s'émeuvent de la proposition 3572 de @Username ont l'air indifférentes à ça. ",54bf7819817a72d7062410fa2c246193f7364d73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username Il faut voter pour le projet que je propose car il sintéresse à la fois aux Français et à l'avenir de leurs enfants. #RTLMatin ,2f95222acd4bd2f74a36bf8e313b3a7bd3c2700e,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username .@Username ""votre stratégie cest simplement de dire des mensonges, mais vous ne proposez rien""  #2017LeDebat ",db9e360a195feb8cefb833ed101c7c13f1061aba,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0
"RT @Username Chiffrage @Username y a un hic: pour investir 50Md de + & baisser les dépenses totales de 60Md, il faut faire 110Md d'économies! Où??",adee4a528bfb5f893e10401ad80a09c1dc8ecf3e,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
RT @Username Voici la valeur du SMIC dans l'UE. Qui encore ose reprocher à @Username de vouloir changer les traités européens?! #Melenchon #JLM2017 ,58f369c8aeff2c75ac7ad99d5e4528d82ba546f8,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username #LeGrandDebat à 11, Des fulgurances, @Username émouvant dans sa conclusion. ""Vous êtes la France, ensemble nous irons beaucoup plus loin""",7de4c371c1fea4ab70cff92d283c6785aa425cff,,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,0.0,0.333333333,0
"RT @Username <U+0001F1EB><U+0001F1F7>Radicals demanded Marine Le Pen to wear a hijab so she walked out! ""I am NOT putting the veil on"" - @Username ",6f1300f8747e2f347ee84dba0a2004f1215ded93,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
".@Username ""Il y a une intervention militaire indispensable à conduire"" #Macron2017 #LeGrandDébat ",29442820a066d36e1e63caf8896daae62cf9be06,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username .@Username :""Dès ce soir je serai au travail. Vive la République, vive la France."" ",bcef5a1cd4e5c68699c7f4e60b5d9c703b294afa,,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.666666667,0.0,0.0,0.0,1.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.666666667,0.333333333,0.333333333,0
"Retrouvez le journal de campagne de @Username clair, concis, et complet !  ",bbcc6aca0b91cd1206a3b59e1e476f7650a7bc4f,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.666666667,0.0,0
@Username @Username @Username @Username Abrutis.facho de gauche....,f5bb709f56be634e5074ad9dc83b715679b7332b,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0
RT @Username LIVE | Visite des chantiers de STX à Saint-Nazaire.  ,ce6e1f281065866841aa376919fa29a658d22e67,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username C'est génial !! C'est comme si un alcoolique invétéré critiquait un mec qui boit une bière le samedi soir @Username ,8d770f87df9a683122d466dd1c2105d15c2cd79f,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
"RT @Username J-6 : ""L'orient compliqué : quelle politique étrangère pour @Username <U+0001F30D>avc @Username @Username @Username <U+27A1><U+FE0F> ",ff6aefebc7671682978201ccbef0ebe4965ef582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username @Username @Username @Username franchement , prenez une limonade à la menthe et atterrissez, Le complotisme idiot ça fatigue",d31fc326dad5789a2b07a563bfb1ab3696ce4933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
